id,geometry_type,coordonnees,region_nom_bdd,prefecture_nom_bdd,commune_nom_bdd,canton_nom_bdd,nom_localite,nom_fs,etab_adr,ouverture_jour,annee,etablissement_type,secteur,ministere_tutelle,services_proposes
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_3db,Point,"[1.3796564,6.18080158]",Maritime,Golfe,Golfe 6,Baguida,Golfe,CMS Eleos,S/C BP 31359,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi}",2021,USP 1,ONG,MSHPAUS,"{Diagnostic ou traitement du paludisme,Service d hygiene et d assainissement,Service de reeducation fonctionnelle,Services d accouchement,Services de consultations prenatales,Services de CPC,Services de laboratoire,Services de planification familiale,Prevention de la transmission mere-enfant VIH,Services de vaccination de l enfant,Stockage medicaments vaccins produits contraceptifs,autre}"
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_3dc,Point,"[1.19543448,6.26792958]",Maritime,Agoè-Nyivé,Agoè-Nyivé 4,Togblekope,Agoe-nyive,CMS Elite Sante,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi,Dimanche}",2020,USP 2,ONG,MSHPAUS,"{Diagnostic ou demande d examen de crachats,Gyneco-obstetrique,Service d urgence,Services d accouchement,Services de consultations prenatales,Services de CPC,Services de laboratoire,Services de planification familiale}"
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_3dd,Point,"[1.10550909,6.21037789]",Maritime,Golfe,Golfe 7,Aflao-Sagbado,Golfe,CMS Erika,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi,Dimanche}",2019,USP 1,Privé,MSHPAUS,"{Diagnostic ou traitement du paludisme,Service de reeducation fonctionnelle,Services d accouchement,Services de conseil et de depistage du VIH,Services de soins curatifs de l enfant,Services de sante destines aux adolescents}"
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_3de,Point,"[1.20339413,6.34736757]",Maritime,Agoè-Nyivé,Agoè-Nyivé 6,Adétikopé,Agoe nyive,CMS Espoir,Nsp,"{Dimanche, Jeudi, Lundi, Mardi, Mercredi, Samedi, Vendredi}",2020,USP 1,Association,MSHPAUS,"{Chirurgie generale, Diagnostic ou traitement du paludisme, Gyneco-obstetrique, Service d hygiene et d assainissement, Service d imagerie medicale, Services d accouchement, Services de conseil et de depistage du VIH, Services de consultations prenatales, Services de laboratoire, Services de planification familiale, Services de soins curatifs de l enfant, Stockage medicaments vaccins produits contraceptifs}"
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_3df,Point,"[1.20731398,6.25810703]",Maritime,Agoè-Nyivé,Agoè-Nyivé 4,Togblekope,Agoe-nyive,Infirmerie du Cpl Mon Devoir,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Nsp,Infirmerie,Privé,MSHPAUS,"{Diagnostic ou traitement du paludisme,autre}"
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_3e0,Point,"[1.21475418,6.43982076]",Maritime,Zio,Zio 1,Tsévié,Zio / tsevie,CMS Espoir de Vie ( CMS Edv),BP 30,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi,Dimanche}",2006,USP 1,Association,MSHPAUS,"{Diagnostic ou demande d examen de crachats,Diagnostic-prise en charge integree maladies non transmissibles,Diagnostic ou traitement du paludisme,Gyneco-obstetrique,Service d hygiene et d assainissement,Service d urgence,Services d accouchement,Services de conseil et de depistage du VIH,Services de consultations prenatales,Services de laboratoire,Services de planification familiale,Prevention de la transmission mere-enfant VIH,Services de sante destines aux adolescents,Services de soins curatifs de l enfant,Services de vaccination de l enfant,Soins obstetricaux neonatals d urgence de base,Stockage medicaments vaccins produits contraceptifs,Traitement antiretroviral (VIH-SIDA),Chirurgie generale,Services de soins et d appui en matiere de VIH/SIDA}"
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_3e1,Point,"[1.13524655,6.20676167]",Maritime,Golfe,Golfe 7,Aflao-Sagbado,Golfe 5,CMS Eternel des Armees,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi,Dimanche}",2020,USP 1,Privé,MSHPAUS,"{Diagnostic ou traitement du paludisme,Services d accouchement,Services de soins curatifs de l enfant}"
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_3e2,Point,"[1.14649242,6.17227482]",Maritime,Golfe,Golfe 7,Aflao-Sagbado,Golfe,CMS Ewoevo,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Dimanche,Vendredi,Samedi}",2022,USP 1,Privé,MSHPAUS,"{Diagnostic ou traitement du paludisme,autre}"
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_3e3,Point,"[1.19870764,7.74926584]",Plateaux,Anié,Anié 1,Anié,Anie,CMS Excellence,BP 8051 Lomé,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi,Dimanche}",2019,USP 1,Privé,MSHPAUS,"{Diagnostic ou demande d examen de crachats,Traitement ou suivi therapeutique de la tuberculose,Diagnostic-prise en charge integree maladies non transmissibles,Diagnostic ou traitement du paludisme,Services d accouchement,Services de consultations prenatales,Services de conseil et de depistage du VIH,Services de CPC,Services de planification familiale,Prevention de la transmission mere-enfant VIH,autre}"
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_3e4,Point,"[1.19411169,6.17555814]",Maritime,Golfe,Golfe 5,Aflao-Gakli,Golfe 5,CMS Famme Confiance,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",2010,USP 1,ONG,MSHPAUS,"{Diagnostic ou traitement du paludisme,Gyneco-obstetrique,Services d accouchement,Services de consultations prenatales,Services de conseil et de depistage du VIH,Services de laboratoire,Services de planification familiale,Prevention de la transmission mere-enfant VIH,Services de sante destines aux adolescents,Services de soins curatifs de l enfant,Soins obstetricaux neonatals d urgence de base,Traitement antiretroviral (VIH-SIDA),autre}"
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_3e5,Point,"[1.24409601,9.73047929]",Kara,Binah,Binah 1,Lama-Dessi,Binah,CMS Farende,BP 6 Ketao,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi,Dimanche}",1956,USP 2,Confessionnel,MSHPAUS,"{Diagnostic ou demande d examen de crachats,Traitement ou suivi therapeutique de la tuberculose,Diagnostic ou traitement du paludisme,Services d accouchement,Services de conseil et de depistage du VIH,Services de consultations prenatales,Services de CPC,Services de laboratoire,Services de planification familiale,Prevention de la transmission mere-enfant VIH,Services de soins curatifs de l enfant,Services de vaccination de l enfant,Services de soins et d appui en matiere de VIH/SIDA,Stockage medicaments vaccins produits contraceptifs,autre}"
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_3e6,Point,"[0.63110028,6.91736409]",Plateaux,Kloto,Kloto 1,Agome-Kpalime,Kloto,CMS Fraternite,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi,Dimanche}",2013,USP 1,Privé,MSHPAUS,"{Diagnostic ou demande d examen de crachats,Diagnostic ou traitement du paludisme,Gyneco-obstetrique,Services d accouchement,Services de conseil et de depistage du VIH,Services de consultations prenatales,Services de CPC,Services de laboratoire,Services de planification familiale,Prevention de la transmission mere-enfant VIH,Services de sante destines aux adolescents,Services de soins curatifs de l enfant,Soins obstetricaux et neonatals d urgence complets}"
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_3e7,Point,"[1.17807942,6.17011394]",Maritime,Golfe,Golfe 7,Aflao-Sagbado,Grand lome,CMS Gadh,Nsp,"{Dimanche,Samedi,Vendredi,Jeudi,Mercredi,Mardi,Lundi}",Nsp,USP 2,Confessionnel,MSHPAUS,"{Diagnostic ou traitement du paludisme,Gyneco-obstetrique,Services d accouchement,Services de conseil et de depistage du VIH,Services de consultations prenatales,Services de laboratoire,Services de planification familiale,Prevention de la transmission mere-enfant VIH,Services de sante destines aux adolescents,Services de soins curatifs de l enfant,Services de vaccination de l enfant,Stockage medicaments vaccins produits contraceptifs}"
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_3e8,Point,"[0.74518886,10.33269517]",Savanes,Oti-Sud,Oti-Sud 1,Gando,Oti sud,CMS Gando,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi,Dimanche}",1954,USP 2,Public,MSHPAUS,"{Diagnostic ou demande d examen de crachats,Traitement ou suivi therapeutique de la tuberculose,Diagnostic-prise en charge integree maladies non transmissibles,Diagnostic ou traitement du paludisme,Gyneco-obstetrique,Service d hygiene et d assainissement,Service d urgence,Services d accouchement,Services de conseil et de depistage du VIH,Services de consultations prenatales,Services de CPC,Services de laboratoire,Services de planification familiale,Prevention de la transmission mere-enfant VIH,Services de sante destines aux adolescents,Services de soins curatifs de l enfant,Services de soins et d appui en matiere de VIH/SIDA,Services de vaccination de l enfant,Soins obstetricaux neonatals d urgence de base,Stockage medicaments vaccins produits contraceptifs,Traitement antiretroviral (VIH-SIDA),autre}"
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_3e9,Point,"[1.25939436,6.44872014]",Maritime,Zio,Zio 1,Gbatopé,Zio/gbatope,CMS Gbatope,S/C DPS,"{Dimanche,Samedi,Vendredi,Jeudi,Mercredi,Mardi,Lundi}",1995,USP 2,Public,MSHPAUS,"{Diagnostic ou traitement du paludisme,Service d hygiene et d assainissement,Services d accouchement,Services de conseil et de depistage du VIH,Services de consultations prenatales,Services de CPC,Services de planification familiale,Prevention de la transmission mere-enfant VIH,Services de soins curatifs de l enfant,Services de vaccination de l enfant,Soins obstetricaux neonatals d urgence de base,Stockage medicaments vaccins produits contraceptifs,Traitement antiretroviral (VIH-SIDA),autre}"
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_3ea,Point,"[1.23206333,6.20678667]",Maritime,Agoè-Nyivé,Agoè-Nyivé 1,Agoè-Nyivé,Agoe nyive1,CMS la Rose et Le Petit Prince,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi,Dimanche}",2004,USP 1,Privé,MSHPAUS,"{Diagnostic ou traitement du paludisme,Gyneco-obstetrique,Services d accouchement,Services de conseil et de depistage du VIH,Services de consultations prenatales,Services de CPC}"
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_3eb,Point,"[1.31077571,7.18241913]",Plateaux,Haho,Haho 4,Wahala,Haho 4,Dispensaire Dindou,Nsp,"{Lundi,Mardi,Mercredi,Vendredi,Samedi,Dimanche,Jeudi}",2012,USP 2,Public,MSHPAUS,"{autre,Services d accouchement,Services de conseil et de depistage du VIH,Services de consultations prenatales,Services de CPC,Services de planification familiale,Traitement antiretroviral (VIH-SIDA),Soins obstetricaux neonatals d urgence de base}"
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_3ec,Point,"[1.25817375,6.14718432]",Maritime,Golfe,Golfe 1,Bè-Est,Be,CMS Gbenyedji,BP 6199,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi,Dimanche}",Nsp,USP 2,Public,MSHPAUS,"{Diagnostic ou demande d examen de crachats,Diagnostic ou traitement du paludisme,Service d hygiene et d assainissement,Services d accouchement,Services de conseil et de depistage du VIH,Services de consultations prenatales,Services de CPC,Services de laboratoire,Services de planification familiale,Prevention de la transmission mere-enfant VIH,Services de sante destines aux adolescents,Services de soins curatifs de l enfant,Services de soins et d appui en matiere de VIH/SIDA,Services de vaccination de l enfant,Soins obstetricaux et neonatals d urgence complets,Stockage medicaments vaccins produits contraceptifs,Traitement antiretroviral (VIH-SIDA)}"
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_3ed,Point,"[1.30533543,6.15401132]",Maritime,Golfe,Golfe 6,Baguida,Golfe,CMS Gbetsogbe,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi,Dimanche}",2021,USP 2,Public,MSHPAUS,"{Diagnostic ou demande d examen de crachats,Diagnostic-prise en charge integree maladies non transmissibles,Diagnostic ou traitement du paludisme,Traitement ou suivi therapeutique de la tuberculose,Service d hygiene et d assainissement,Services d accouchement,Services de conseil et de depistage du VIH,Services de consultations prenatales,Services de CPC,Services de laboratoire,Services de planification familiale,Prevention de la transmission mere-enfant VIH,Services de soins curatifs de l enfant,Services de soins et d appui en matiere de VIH/SIDA,Services de vaccination de l enfant,Stockage medicaments vaccins produits contraceptifs,Traitement antiretroviral (VIH-SIDA),autre}"
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_3ee,Point,"[1.21590457,6.23477341]",Maritime,Agoè-Nyivé,Agoè-Nyivé 1,Agoè-Nyivé,Agoe-nyive,CMS Geriatrique Le Reconfort,20 BP 115,"{Dimanche,Samedi,Vendredi,Jeudi,Mercredi,Mardi,Lundi}",2018,USP 2,ONG,MSHPAUS,"{Diagnostic ou demande d examen de crachats,Diagnostic-prise en charge integree maladies non transmissibles,Service d hygiene et d assainissement,Service d urgence,Service de reeducation fonctionnelle,Services de conseil et de depistage du VIH,Services de laboratoire,Prevention de la transmission mere-enfant VIH,Services de sante destines aux adolescents,Services de soins et d appui en matiere de VIH/SIDA,Stockage medicaments vaccins produits contraceptifs,autre}"
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_3ef,Point,"[1.16415209,7.3172527]",Plateaux,Ogou,Ogou 3,Gléi,Koyakouba,CMS Glei,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi,Dimanche}",1995,USP 2,Public,MSHPAUS,"{Service d hygiene et d assainissement,Services d accouchement,Services de conseil et de depistage du VIH,Services de consultations prenatales,Services de CPC,Services de laboratoire,Prevention de la transmission mere-enfant VIH,Services de sante destines aux adolescents,Services de soins curatifs de l enfant,Services de vaccination de l enfant,Traitement antiretroviral (VIH-SIDA),Stockage medicaments vaccins produits contraceptifs}"
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_3f0,Point,"[1.13194575,6.19826329]",Maritime,Golfe,Golfe 7,Aflao-Sagbado,Golfe,CMS Gloire Divine,Nsp,Nsp,Nsp,USP 1,Privé,MSHPAUS,{Traitement}
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_3f1,Point,"[1.2570155,6.1615774]",Maritime,Golfe,Golfe 1,Bè-Est,Golfe,CMS Le Messie,BP 05845,"{Lundi,Mardi,Mercredi,Jeudi,Samedi,Dimanche,Vendredi}",2019,USP 2,ONG,MSHPAUS,"{Diagnostic ou traitement du paludisme,Diagnostic-prise en charge integree maladies non transmissibles,Service d urgence,Services d accouchement,Services de consultations prenatales,Services de CPC,Services de laboratoire,Services de planification familiale,Services de sante destines aux adolescents,Services de soins curatifs de l enfant,Services de vaccination de l enfant,Stockage medicaments vaccins produits contraceptifs}"
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_3f2,Point,"[1.1771126,6.25078353]",Maritime,Agoè-Nyivé,Agoè-Nyivé 1,Agoè-Nyivé,Gnamassi,CMS Kekelia,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi,Dimanche}",2022,USP 1,Privé,MSHPAUS,"{Diagnostic ou demande d examen de crachats,Traitement ou suivi therapeutique de la tuberculose,Diagnostic-prise en charge integree maladies non transmissibles,Diagnostic ou traitement du paludisme,Gyneco-obstetrique,Service de reeducation fonctionnelle,Services d accouchement,Services de consultations prenatales,Services de CPC,Services de planification familiale,Prevention de la transmission mere-enfant VIH,Services de sante destines aux adolescents,Services de soins curatifs de l enfant,Soins obstetricaux et neonatals d urgence complets,Soins obstetricaux neonatals d urgence de base}"
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_3f3,Point,"[0.74853397,7.17441883]",Plateaux,Kpélé,Kpélé 2,Kpélé-Centre,Kpele/goudeve,CMS Goudeve,S/C DPS ADETA,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi,Dimanche}",1975,USP 2,Public,MSHPAUS,"{Diagnostic ou demande d examen de crachats,Traitement ou suivi therapeutique de la tuberculose,Diagnostic-prise en charge integree maladies non transmissibles,Diagnostic ou traitement du paludisme,Service d hygiene et d assainissement,Services d accouchement,Services de conseil et de depistage du VIH,Services de consultations prenatales,Services de CPC,Services de laboratoire,Services de planification familiale,Prevention de la transmission mere-enfant VIH,Services de vaccination de l enfant,Soins obstetricaux et neonatals d urgence complets,Stockage medicaments vaccins produits contraceptifs,Traitement antiretroviral (VIH-SIDA)}"
